# Per-file gists — the one-line description each READ AGENT returned for each file
# it opened. This is the evidence of reading (a wc/head pass cannot produce it);
# the fingerprints in ../coverage-ledger.tsv are the evidence of access.
# path	batch	gist
.sessions/2026-07-12-qa-incident-replay.md	b06	Session card: replayed all 80 register incidents against the 20 shipped v3 files — 50 PREVENTED / 19 WEAKLY / 3 NOT-PREVENTED / 8 NOT-PROMPTABLE, naming I-63/I-69/I-78 as BLOCKERs.
.sessions/2026-07-12-qa-question-rounds.md	b06	Session card: six parallel quote-or-fail question rounds against the v3 prompt set — 89 questions scored 27 answered / 39 ambiguous / 23 unanswered, with a 12-row P0 fix table.
.sessions/2026-07-12-registry-sync-v32.md	b06	Session card: regenerated all 8 seats × 3 projects/<seat>/ registry files from the docs/prompts/v3 sources and shipped the --check-registry / --write-registry drift guard.
.sessions/2026-07-12-repo-consolidation-census.md	b06	Session card: phase-A full-fleet consolidation census — 19 repos verdicted 11 KEEP / 5 KEEP-QUIET / 3 MIGRATE-THEN-ARCHIVE / 0 ARCHIVE-NOW, targeting 19→16 unarchived.
.sessions/2026-07-12-research-census-core.md	b07	Complete session card for the overnight research worker that assembled six per-repo census reports into docs/research/2026-07-12-problem-census-core.md on PR #94.
.sessions/2026-07-12-research-census-sat.md	b07	Session card for the satellite-repo problem census (PR #96) with per-repo FRESH/STALE/DARK verdicts for 10 satellites plus three archived codetool labs.
.sessions/2026-07-12-research-platform.md	b07	Session card for shipping the 420-line claude.ai Projects platform capability/limitation ledger, including a list_triggers pagination probe past 100 records.
.sessions/2026-07-12-research-prompt-arch.md	b07	Session card for the v3 prompt-set requirements spec (PR #95), notable for a post-open gate fix after inventing an invalid `research` badge token.
.sessions/2026-07-12-research-prompt-currency.md	b07	Session card for the Phase A prompt-currency audit finding v3.3 structurally finished but stale, producing a 16-item v3.4 delta list (2 P0 / 11 P1 / 3 P2).
.sessions/2026-07-12-roster-pokemon-transport.md	b07	Session card for the gen_roster.py fix that split UNREADABLE (transport/auth) out of DEAD and wired a ROSTER_READ_TOKEN authenticated git read path for the one private lane repo.
.sessions/2026-07-12-seat-digest-regen-wiring.md	b07	Session card for docs/prompts/v3/tools/seat_digest_sync.py (~560 lines), the no-third-copy seat-digest extraction/drift tool, plus five decide-and-flag calls and four manager/owner asks.
.sessions/2026-07-12-staleness-sweep-8seat.md	b07	Session card for the first 8-seat staleness sweep (PR #105): 783-trigger snapshot, roster gen #12, 14 repos, 7/8 seats FRESH, and a 9-item needs-attention shortlist.
.sessions/2026-07-12-sweep-midday.md	b07	Short session card for the midday 8-seat sweep: 6 FRESH / 2 STALE, 832-trigger snapshot, roster gen 14, and 9 ranked needs-attention items.
.sessions/2026-07-12-trigger-health-remediation.md	b07	Session card recording a 941-record trigger snapshot, a PASS 6/6 health run with no remediation needed, and the I1 absent-`enabled` blind spot (917/941 records lack the field).
.sessions/2026-07-13-central-docs-review.md	b07	Session card for landing the four EAP fleet-review docs (central-docs-plan, fleet-inconsistencies, eap-story, eap-retrospective) plus three stamp check-exceptions on PR #181.
.sessions/2026-07-13-consolidation-batch.md	b07	Session card for the consolidation batch (PR #148): ORDER DONE flips, ORDERs 037/038, playbook R24 authenticity gate, three owner-queue adds, and the live catch of a fabricated codex commit d82f928.
.sessions/2026-07-13-coordinator-close.md	b07	The coordinator seat's four-section close-out retro (shipped/struggles/went-well/surprises) covering fm PRs #142–#163 and roughly 276 fleet-wide overnight merges.
.sessions/2026-07-13-eap-final-worklists.md	b07	Short session card for the fleet-wide EAP-final sweep producing docs/eap-final-night-worklists-2026-07-13.md (12 per-seat night worklists) plus ORDER 045.
.sessions/2026-07-13-fleet-rollup.md	b07	Session card for compiling 13 seat night reports into a control/outbox.md roll-up (PR #163) and minting owner-queue items 55–60.
.sessions/2026-07-13-morning-tally.md	b07	Session card for creating control/outbox.md with the morning tally (PR #158), appending ORDERs 042/043, and flipping status.md to MORNING-REPORTED.
.sessions/2026-07-13-night-final-order.md	b07	Session card for landing the owner's final night order verbatim as ORDER 040, dispatching ORDER 041 to Websites, and adding playbook R27 (manager-backup ladder).
.sessions/2026-07-13-night-watchdog-1.md	b07	First R26 night-watchdog card: 1034-record trigger export, health FAIL 2/7 (I2 dropped one-shot, I7 pile-up), a 2-id prune list, and a shared-checkout branch collision.
.sessions/2026-07-13-night-watchdog-2.md	b07	Second R26 watchdog card: 1078 records, health FAIL 4/7 including two wedged seat failsafes and eight dropped ticks, plus a 6-id prune list and the merge-on-green cron-backstop check.
.sessions/2026-07-13-night-watchdog-3.md	b07	Third R26 watchdog card: 1112 records, all four prior open items resolved, the 6-id prune list proven MOOT (all fired), and the merge-on-green schedule backstop proven live at 03:53:24Z.
.sessions/2026-07-13-r27-detection-amendment.md	b07	Session card folding the first live R27 execution (a withdrawn pokemon-mod-lab false positive) into playbook R27 as a DETECTION sub-note requiring multi-head heartbeat reads.
.sessions/2026-07-13-route-batch2.md	b07	Session card for routing 7 batch-2 SIM-REQUESTs as ORDER 044 with a same-slice local relay into idea-engine, plus owner-queue B#54 for a venture sandbox repo.
.sessions/2026-07-13-route-idle-questions.md	b07	Session card for routing superbot-idle's two owner questions into owner-queue E#52/E#53, with read-only morning checks on ORDERs 042/043 and roster gen staleness.
.sessions/2026-07-13-trigger-health-i1.md	b07	Session card adding invariant I1b AMBIGUOUS-ENABLED to check_trigger_health.py (WARN, never exit-affecting) plus a Q-0264 relay-consumption sweep showing zero lane-side consumption.
.sessions/2026-07-13-v3-rider-fold.md	b07	Session card for the v3.4→v3.5 fold of the Q-0271 autonomy rider and two Q-0273 seed skills into all 8 startups and CIs, with a shared-checkout branch-collision incident write-up.
.sessions/2026-07-13-v35-stage2.md	b07	Session card for the v3.6 stage-2 prompt generation: six folds (a–f) including the ninth curious-research seat and byte-cap compressions to keep all 9 CIs under 8,000 bytes.
.sessions/2026-07-13-wake-1434z.md	b08	Seat-era failsafe-wake session card: roster gen #28, Q-0264 relay-consumption re-sweep (2 of 4 lanes consumed), heartbeat overwrite, plus the lesson that the claim file must be deleted in the same commit that flips the card.
.sessions/2026-07-13-wake-1633z.md	b08	Seat-era wake card: full 1333-record trigger export refresh, roster gen #30, Q-0264 consumption re-check (both lanes still pending) — and the 💡 that proposed the I8 DUPLICATE-CRON invariant off a duplicate fm failsafe reading.
.sessions/2026-07-13-wake-1834z.md	b08	Seat-era wake card: roster gen #32, Q-0264 third consumption check closing the fan-out at 4/4, snapshot-refresh skipped as fresh; 💡 proposes scripting the order-consumption check.
.sessions/2026-07-13-wake-2033z.md	b08	Seat-era wake card: 1406-record trigger export, roster gen #34, and an I1b disposition of the frozen 'superbot autonomous dispatch' trigger as a dormant owner-paused remnant (deny-wins, nothing deleted).
.sessions/2026-07-13-wake.md	b08	Seat-era coordinator wake card: trigger-health FAIL→PASS via a fresh 1223-record export, roster gen #27, ORDER 028 executed, SIM-REQUEST service verified, and the first flag of the I1 absent-`enabled` blind spot.
.sessions/2026-07-14-branch-recreation-followup.md	b08	Dispatched-worker card landing the four-repo branch-recreation census findings doc, an email ask-4 mechanism clause, and a truing of owner-checklist row 11 (auto-delete unreliable for bot-merged PRs).
.sessions/2026-07-14-branch-sweep-addendum.md	b08	Short dispatched-worker card: appends the settled root cause (app/bot-actor merges skip auto-delete) and remedy (kit cron sweep, ORDER 023) to the census doc and re-trues checklist row 11.
.sessions/2026-07-14-checklist-refresh-2.md	b08	Card for the second EAP owner-checklist refresh: merges three late walkthroughs' §C rows (41→50 rows), updates the audit-collection walkthrough column, and re-exports the trigger snapshot to clear an I6 red.
.sessions/2026-07-14-eap-final-closeout.md	b08	Card for the EAP final-day closeout: 13-lane recon, a final closeout ORDER fanned out to all 13 lanes (12 merged, 1 parked), plus the mid-fan-out ORDER-grammar incident and its 13-branch fixup wave.
.sessions/2026-07-14-eap-final-ender.md	b08	The declared final fleet-manager session before the (then-expected) dormancy: email addendum with an honest word-count flag, creation of docs/RESUME.md as the revival door, and a SEAT DORMANT heartbeat.
.sessions/2026-07-14-eap-project-audit.md	b08	Card for the owner-directed EAP close-out project audit of the fm seat — the measured numbers (204 commits, 138 cards, 190 PRs, time-to-land samples) that docs/audits/eap-project-audit-2026-07-14.md carries.
.sessions/2026-07-14-eap-synthesis.md	b08	Card for the EAP final synthesis: a 600-word owner email draft plus the 29-row consolidated owner checklist; 💡 argues for pre-filing dispatch ORDER stubs so executors never self-authorize.
.sessions/2026-07-14-email-rebalance.md	b08	Card for the owner-directed email rebalance (600→788 words, all 7 asks kept, jargon expanded); 💡 proposes a fixture test pinning every cited number in the draft.
.sessions/2026-07-14-fm-dispatch-0530z-close.md	b08	Dispatch close-out card: trues six dispatch-log outcomes, records the I1b decode (API omits `enabled` when false, so absent = disabled) and downgrades the frozen-next_run WARN to INFO in check_trigger_health.py.
.sessions/2026-07-14-fm-dispatch-0740z.md	b08	Dispatch close-out card with a four-row delivery table (idle/venture-lab/superbot-next/websites ORDERs all merged) plus the ORDER 045 DONE-flip; 💡 asks for a landing-path column in the roster.
.sessions/2026-07-14-fm-dispatch-ledger.md	b08	Dispatch-ledger close-out card annotating all 7 pending-lane-write rows with outcomes (5 lane PRs, 1 skip, 1 owner-gated); 💡 proposes a checker that ages un-dispatched deferral rows.
.sessions/2026-07-14-kit-upgrade-v1.16.0.md	b08	Kit-upgrade card (v1.15.0 → v1.16.0): three-way sha256 asset verification, two-command upgrade, and curing the new docs/reading-path.md plant that lands strict-red-by-design on every adopter.
.sessions/2026-07-14-ledger-trueup-13.md	b08	Card for the ledger true-up after superbot #2105 merged: four fm ledgers moved off the 12/13 gap to 13/13; ⟲ warns born-red declarations should state intended scope, not prohibitions.
.sessions/2026-07-14-post-sweep-reconcile.md	b08	Short card recording the post-owner-sweep live measurement and truing of five EAP ledgers; 💡 proposes tools/check_owner_queue_liveness.py to diff queue rows against live PR state.
.sessions/2026-07-14-wake-0235z.md	b08	The largest card in the batch: overnight wake with a rescue-branch reconcile (nothing to salvage), Slice-0 central-docs work, and the INC-10 verdict — a 1584-record live enumeration proving the 'duplicate fm failsafe' was a stale-snapshot reading.
.sessions/2026-07-14-wake-0434z.md	b08	Failsafe-wake card: roster gen #41, INC-40/41/42 closures (tree-derived kit column, new gen_kit_versions.py), INC-06 owner-queue check 4, and the hand-probed docs/fence-index.md.
.sessions/2026-07-14-wake-0633z.md	b08	Failsafe-wake card: roster gen #43 four minutes after the cron's gen #42, seven INC fixes, and the finding that prior 'DONE' rows recorded dispatch rather than lane execution.
.sessions/2026-07-14-wake-0845z.md	b08	Failsafe-wake card: 1676-record snapshot refresh, roster gen #44, owner-queue truing (incl. the owner-confirmed Gallivan interview and the B#11 missing-branch caution), and the new EAP audit-collection tracker.
